contigName	contigLen	totalAvgDepth	Specific1_Cen01_95.bam	Specific1_Cen01_95.bam-var	Specific1_Cen03_95.bam	Specific1_Cen03_95.bam-var	Specific1_Cen04_95.bam	Specific1_Cen04_95.bam-var	Specific1_Cen05_95.bam	Specific1_Cen05_95.bam-var	Specific1_Cen06_95.bam	Specific1_Cen06_95.bam-var	Specific1_Cen07_95.bam	Specific1_Cen07_95.bam-var	Specific1_Cen10_95.bam	Specific1_Cen10_95.bam-var	Specific1_Cen12_95.bam	Specific1_Cen12_95.bam-var	Specific1_Cen13_95.bam	Specific1_Cen13_95.bam-var	Specific1_Cen14_95.bam	Specific1_Cen14_95.bam-var	Specific1_Cen15_95.bam	Specific1_Cen15_95.bam-var	Specific1_Cen16_95.bam	Specific1_Cen16_95.bam-var	Specific1_Cen17_95.bam	Specific1_Cen17_95.bam-var
PROKKA_02635 Light-independent protochlorophyllide reductase subunit B	285	45.4794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.0741	40.998	11.5852	4.63095	1.74074	0.189828	11.7407	2.37291	0	0
PROKKA_02636 Outer membrane flp protein	1386	58.4386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.4838	40.5962	8.62217	5.72364	2.74595	1.60506	19.2233	19.614	0	0
PROKKA_02637 ATP-dependent transcriptional activator MalT	3246	57.3133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.4826	84.0869	9.61693	15.4025	1.90891	1.53305	14.9457	15.1741	0	0
PROKKA_02638 hypothetical protein	225	33.8547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.1867	0.603604	7.34667	0.458738	2	0	8.94667	0.469189	0	0
PROKKA_02639 TPR repeat-containing protein YfgC precursor	1263	56.1861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.2174	35.8487	7.73136	8.9225	2.33872	1.6117	17.646	13.7835	0	0
PROKKA_02640 hypothetical protein	867	66.8467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.1241	113.949	7.87727	3.62052	3.31939	4.22769	16.7531	16.4625	0	0
PROKKA_02641 hypothetical protein	966	63.166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.1066	26.3282	9.1826	14.1453	2.54779	3.56156	19.0086	21.4406	0	0
PROKKA_02642 hypothetical protein	810	65.6363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.1879	116.559	11.1242	16.0059	1.8303	3.03641	17.9364	9.40642	0	0
PROKKA_02643 marine proteobacterial sortase target protein	2466	73.8989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.6084	47.4207	8.20855	7.04557	3.32513	2.06997	18.8614	12.2039	0	0
PROKKA_02644 hypothetical protein	1293	48.6449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.0717	39.3593	8.73753	9.40115	1.05249	1.08869	13.2563	11.9105	0	0
PROKKA_02645 RNA polymerase factor sigma-70	516	71.2529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.7678	153.204	12.1093	9.40478	3.64754	1.20455	17.4672	3.52065	0	0
PROKKA_02646 putative metal-dependent hydrolase of the TIM-barrel fold protein	1017	76.1822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.3379	31.4068	6.71857	16.5892	1.66321	2.15234	20.504	22.3339	0	0
PROKKA_02647 Bifunctional protein aas	1035	67.3249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.7525	59.4688	9.18531	12.6454	2.97401	3.24409	18.0463	18.2542	0	0
PROKKA_02648 Chondroitin polymerase	900	75.2738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.3053	102.35	13.144	8.71883	1.69067	1.58203	21.608	30.4252	0	0
PROKKA_02649 hypothetical protein	720	56.9767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.0088	91.4786	7.33509	6.98332	1.17895	1.32582	15.914	5.59048	0	0
PROKKA_02650 Teichuronic acid biosynthesis protein TuaB	1494	64.0498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.7865	65.2114	7.52604	10.4082	1.59077	2.02503	15.7961	11.69	0	0
PROKKA_02651 D-inositol 3-phosphate glycosyltransferase	1302	56.1429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.8273	48.581	8.19792	16.7901	2.52604	2.53765	13.2786	22.737	0	0
PROKKA_02652 Asparagine synthetase [glutamine-hydrolyzing] 1	1884	73.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.7641	48.1854	10.2607	12.6937	3.00461	1.51156	15.3356	23.8674	0	0
PROKKA_02653 Putative teichuronic acid biosynthesis glycosyltransferase TuaC	1236	72.1523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.9079	50.9265	6.73389	11.1764	3.0442	3.14308	19.7661	16.0285	0	0
PROKKA_02654 UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase	1242	75.3691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.1951	101.137	8.49908	15.8888	4.0293	4.51044	21.0348	31.0183	0	0
PROKKA_02655 TonB-dependent siderophore receptor	2061	70.1994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.4788	93.0446	8.65829	4.71258	3.4495	3.13676	17.8844	33.8939	0	0
PROKKA_02656 3-methyladenine DNA glycosylase	612	61.3594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.7316	109.951	6.06926	8.70582	2.80736	1.28695	16.3485	14.2614	0	0
PROKKA_02657 hypothetical protein	369	64.0655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.621	58.153	7.94064	1.7889	4.27397	0.427967	23.3562	20.3425	0	0
PROKKA_02658 Sporulation kinase E	1812	64.8921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4777	31.8731	11.0981	12.1526	3.75511	3.02888	14.8219	10.2651	0.0908544	0.0826496
PROKKA_02659 Membrane protein of unknown function	402	59.3025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.3849	40.2244	8.3254	9.86088	1.87302	3.26559	20.8651	17.6319	0	0
PROKKA_02660 hypothetical protein	312	55.489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.2346	42.0876	10.3827	3.72966	2.6358	0.214708	15.0926	4.89303	0	0
PROKKA_02661 putative bifunctional cbb3-type cytochrome c oxidase subunit II/cytochrome c	621	64.0427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.9384	46.9562	7.98938	12.6116	3.1104	1.22787	17.7113	40.1911	0	0
PROKKA_02662 carotene biosynthesis associated membrane protein	879	75.0797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.0658	49.8858	11.7366	10.9671	4.4225	7.27927	18.4198	19.7421	0	0
PROKKA_02663 Cholesterol dehydrogenase	984	76.2731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.9341	80.2959	8.17026	10.2061	3.80695	2.57091	19.5276	15.8733	0	0
PROKKA_02664 Farnesyl diphosphate synthase	891	60.6615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.807	128.859	5.73549	2.81386	1.52767	3.16536	14.4251	23.3845	0	0
PROKKA_02665 hypothetical protein	300	48.5279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.9467	60.9674	8.4	4.43512	1.52	0.251275	6.86	1.60738	0	0
PROKKA_02666 hypothetical protein	342	54.5329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.4896	126.554	10.3646	4.6518	2.10938	1.81869	16.401	16.31	0	0
PROKKA_02667 hypothetical protein	372	50.8699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.3018	55.1684	6.03604	1.21479	2.64865	1.34834	14.8153	7.09954	0	0
PROKKA_02668 hypothetical protein	648	64.5531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.251	126.166	5.76506	6.56657	1.72691	1.24952	22.2972	18.3898	0	0
PROKKA_02669 putative lipoprotein	636	60.0386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.7654	49.52	6.71811	8.88632	5.2428	7.68687	15.5885	18.5725	0	0
PROKKA_02670 hypothetical protein	1062	66.0807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.6283	32.4635	9.90022	3.48546	3.68202	1.8916	18.3783	10.2435	0	0
PROKKA_02671 hypothetical protein	1119	76.6668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.4665	105.591	9.87203	10.1248	2.93705	7.5548	18.13	13.7782	0	0
PROKKA_02672 hypothetical protein	468	65.1446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.3365	44.8039	10.3113	8.03579	4.3805	7.1584	16.2075	20.6317	0	0
PROKKA_02673 PilZ domain protein	363	50.7642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.8873	29.505	1.96714	1.16662	3.46009	0.759013	12.6995	4.37886	0	0
PROKKA_02674 hypothetical protein	192	13.3916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7857	0	2.42857	0	1	0	9.21429	0	0	0
PROKKA_02675 Putative sterol carrier protein	333	57.211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.7869	69.9201	9.57924	3.30392	1.79781	0.162193	15.8689	7.20771	0	0
PROKKA_02676 Multidrug transporter MdtC	3348	76.8935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.253	102.904	7.48499	17.8968	4.11538	7.97466	16.8724	10.6568	0	0
PROKKA_02677 Macrolide-specific efflux protein MacA precursor	1191	79.1658	0	0	0	0	0	0	0	0	0	0	0	0	0.0653218	0.0644424	0	0	49.9683	110.783	11.854	9.76229	3.66763	3.82298	16.243	22.8212	0	0
PROKKA_02678 putative HTH-type transcriptional regulator YfiR	657	62.4133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.2209	93.4556	9.65286	8.01187	1.70611	1.29407	18.0947	16.6919	0	0
PROKKA_02679 hypothetical protein	462	59.4838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.7276	28.3546	13.2115	10.2571	2.55128	1.21774	10.5929	2.65343	0	0
PROKKA_02680 hypothetical protein	360	61.3248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.981	142.385	9.1619	3.39177	2.64286	0.268968	9.64762	5.56929	0	0
PROKKA_02681 30S ribosomal protein S5	513	69.6301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.2865	58.8252	9.55096	2.27124	4.99174	13.4668	12.4408	8.84723	0	0
PROKKA_02682 50S ribosomal protein L30	210	31.8764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4167	0.0166667	4.58333	0	2.81667	0	6.45	0.0166666	0	0
PROKKA_02683 50S ribosomal protein L15	288	47.3886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.1087	38.1263	6.60145	5.28451	2.46377	0.875278	12.1014	4.08786	0	0
PROKKA_02684 preprotein translocase subunit SecY	1314	63.6376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.9098	13.9024	8.88832	10.0204	2.87543	3.99173	15.8565	11.8081	0	0
PROKKA_02685 Adenylate kinase	657	58.5932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.2821	37.131	7.68245	3.43778	0.591716	0.759102	20.0375	5.80691	0	0
PROKKA_02686 Methionine aminopeptidase 1	750	67.6819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.9917	35.1028	9.11	7.90289	2.72833	2.1646	17.7567	15.1502	0	0
PROKKA_02687 Translation initiation factor IF-1	219	35.0238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.7101	1.60742	2.86957	0.0144928	6.89855	0	16.1159	0.222932	0	0
PROKKA_02688 Ribosomal protein II	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROKKA_02689 hypothetical protein	1284	65.5716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.0176	83.4193	8.75132	8.11694	2.75926	1.84524	16.045	9.83661	0	0
PROKKA_02690 Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	792	63.9004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.8364	27.2277	7.93614	8.81874	0.831776	0.923299	18.7414	15.8591	0	0
PROKKA_02691 hypothetical protein	315	43.2432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.0909	46.7267	7.62424	1.56039	0	0	16.6	4.60066	0	0
PROKKA_02692 Ubiquinone/menaquinone biosynthesis methyltransferase ubiE	783	66.5862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.2022	61.1305	6.77725	14.147	1.61927	0.989864	12.6288	2.55993	0	0
PROKKA_02693 hypothetical protein	1071	68.8729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.2356	64.1576	8.4886	5.09591	2.19327	1.81655	18.544	12.2603	0	0
PROKKA_02694 hypothetical protein	354	46.6776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.3186	33.3593	6.64706	4.56686	3.41667	1.32039	14.2157	7.69928	0	0
PROKKA_02695 Transposase, Mutator family	291	36.3066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.0496	8.88551	9.15603	3.05593	0.58156	0.245086	14.4326	6.44113	0	0
PROKKA_02696 Transposase	768	46.6891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.4434	49.6158	7.62136	4.01024	0.488673	0.529044	17.7508	9.60313	0	0
PROKKA_02697 hypothetical protein	240	34.0568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.1444	11.183	1.93333	0.0629213	3.68889	0.499876	12.3889	0.234832	0	0
PROKKA_02698 hypothetical protein	633	56.9226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.1139	107.82	10.2567	3.68757	1.00621	0.877386	10.6253	6.06083	0	0
PROKKA_02699 hypothetical protein	189	10.7994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9487	0	2.74359	0	0.820513	0	4.87179	0	0	0
PROKKA_02700 Excinuclease ABC subunit A	2601	65.834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.5602	70.712	6.27907	8.92841	2.4439	3.29028	12.3599	17.5931	0.120767	0.185627
PROKKA_02701 hypothetical protein	252	31.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.8824	6.36158	5.73529	0.726461	2.62745	0.514463	10.3333	2.99874	0	0
PROKKA_02702 hypothetical protein	288	47.6493	0	0	0	0	0	0	0	0	0	0	0	0	1.37681	0.307627	0	0	30.2391	32.8209	12.4928	3.3365	0	0	15.4928	8.26557	0	0
PROKKA_02703 Modulator of FtsH protease HflC	882	68.3237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.3128	34.2669	5.79781	2.58577	2.20492	0.968907	15.2391	6.11436	0	0
PROKKA_02704 hypothetical protein	300	48.8096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.84	23.3164	7.20667	7.21167	0.64	0.231947	18.3867	7.90174	0	0
PROKKA_02705 hypothetical protein	330	46.8652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.5778	44.4592	10.2889	3.1414	1.20556	0.633487	10.8056	6.74413	0	0
PROKKA_02706 hypothetical protein	309	40.9833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.9748	20.4516	8.77987	3.76411	0	0	9.15094	3.65544	0	0
PROKKA_02707 B12-binding domain/radical SAM domain protein, family	471	56.2209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.7601	25.9965	7.88474	1.69902	3.36137	2.419	16.2773	17.5211	0	0
PROKKA_02708 magnesium-protoporphyrin IX monomethyl ester anaerobic oxidative cyclase	1005	76.5106	0	0	0	0	0	0	0	0	0	0	0	0	0.148538	0.126623	0	0	51.8994	84.3895	7.98947	8.93152	3.69591	2.44421	15.8749	15.08	0	0
PROKKA_02709 FtsH protease regulator HflK	783	58.5487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.1122	109.156	6.17851	13.1021	0.671406	0.305868	16.7883	10.7201	0	0
PROKKA_02710 putative membrane protein	396	65.449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.5366	63.7379	9.0813	2.61756	4.15447	1.94697	18.8862	55.085	0	0
PROKKA_02711 hypothetical protein	159	1.7425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11111	0	1	0	0.555556	0	2.77778	0	0	0
PROKKA_02712 hypothetical protein	198	20.8557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.1458	0	4.72917	0	0	0	7.02083	0	0	0
PROKKA_02713 Acetyl-CoA acetyltransferase	1140	62.5122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.1313	72.5005	8.24242	2.49768	1.83131	1.44768	18.4929	15.1994	0	0
PROKKA_02714 putative 3-hydroxybutyryl-CoA dehydrogenase	900	69.3078	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.240847	0	0	43.1933	35.0387	9.572	17.1168	1.20667	2.07417	18.1347	16.7355	0	0
PROKKA_02715 Methylmalonyl-CoA mutase	1596	69.6163	0	0	0	0	0	0	0	0	0	0	0	0	0.194329	0.157939	0	0	42.3333	65.8416	7.60788	12.3536	2.93015	2.7159	18.2172	20.899	0	0
PROKKA_02716 N-acyl homoserine lactonase	846	62.2557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.0115	43.0862	7.12787	5.54246	2.25575	1.76254	15.9569	6.15049	0	0
PROKKA_02717 Methylmalonyl-CoA mutase	408	54.1735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.2636	65.5846	9.17442	25.158	0.53876	0.249464	12.4651	4.39447	0	0
PROKKA_02718 Methylmalonyl-CoA carboxyltransferase 12S subunit	1605	70.8445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.6509	85.2822	9.78144	9.31278	1.7189	3.06794	18.3787	19.0477	0	0
PROKKA_02719 Hydroxycinnamoyl-CoA hydratase-lyase	840	59.5557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.2797	10.459	10.329	10.9259	3.74638	4.31255	18.1884	7.40356	0	0
PROKKA_02720 Hydroxymethylglutaryl-CoA lyase YngG	942	50.6039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.6465	23.7126	9.45833	6.35143	1.39268	3.51448	15.3182	16.3046	0	0
PROKKA_02721 hypothetical protein	546	65.3901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.6919	34.9679	7.92929	2.00343	2.20707	0.884362	18.2778	38.0578	0	0
PROKKA_02722 thiol:disulfide interchange protein precursor	747	65.2232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.2312	56.1686	9.92797	12.8855	3.50754	2.89451	12.3384	9.8539	0	0
PROKKA_02723 Thiol-disulfide oxidoreductase ResA	567	59.347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.4844	122.1	13.0096	10.6671	2.81295	1.89487	19.9664	12.1097	0	0
PROKKA_02724 Thiol-disulfide oxidoreductase ResA	630	52.5149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.3354	85.4947	9.07917	7.36795	3.60833	3.97233	13.2792	8.5012	0	0
PROKKA_02725 Cytochrome c biogenesis protein CcsA	915	66.7358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.1752	152.841	10.4235	14.0366	2.98954	1.84162	14.1673	6.02727	0	0
PROKKA_02726 hypothetical protein	567	65.0044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.6691	47.1994	8.13669	8.13001	2.753	3.59387	13.8417	4.75628	0	0
PROKKA_02727 D-tyrosyl-tRNA(Tyr) deacylase	450	53.5929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.6167	57.4414	5.87	1.75397	2.71667	0.574315	13.5733	5.72284	0	0
PROKKA_02728 Methylated-DNA--protein-cysteine methyltransferase, inducible	684	53.7147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.5281	14.5467	7.22472	3.30251	1.9794	2.74065	14.3071	6.7773	0.157303	0.135366
PROKKA_02729 putative peptidoglycan biosynthesis protein MurJ	1305	76.8736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.7013	75.5387	8.45801	3.82077	3.96797	3.26151	24.0502	23.5409	0	0
PROKKA_02730 hypothetical protein	177	6.39451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4444	0	1	0	0.962963	0	2.18519	0	0	0
PROKKA_02731 t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN	981	54.1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.2696	139.823	7.19254	2.87729	1.5006	1.63825	12.4043	28.1322	0	0
PROKKA_02732 Sulfate adenylyltransferase subunit 2	819	65.0725	0	0	0	0	0	0	0	0	0	0	0	0	0.379671	0.235874	0	0	43.5874	60.0105	7.97907	9.20493	1.37369	0.265232	15.1196	8.66522	0	0
PROKKA_02733 hypothetical protein	2385	67.9591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.5933	41.3628	11.843	7.09404	2.4255	4.04552	16.1499	25.8302	0	0
PROKKA_02734 Alginate biosynthesis transcriptional regulatory protein AlgB	1398	67.0185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.6106	46.4955	7.29487	3.69245	3.20032	3.51141	15.7716	23.8494	0	0
PROKKA_02735 Sensor protein ZraS	1998	62.5098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.8728	41.2349	8.02652	8.04709	2.23268	1.32347	16.5487	17.1186	0	0
PROKKA_02736 Nitrogen regulatory protein P-II	306	40.1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.1026	19.707	12.5897	4.24264	1.67949	0.229735	10.7308	3.61026	0	0
PROKKA_02737 hypothetical protein	3306	64.9082	0	0	0	0	0	0	0	0	0	0	0	0	0.095057	0.0865607	0	0	36.8647	55.7681	9.08397	19.8181	3.1052	2.1168	16.3755	27.8228	0.0956907	0.14298
PROKKA_02738 NADH-quinone oxidoreductase subunit 12	1707	66.7259	0.193963	0.198857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.5934	101.253	6.93899	4.96423	3.53243	3.708	16.8985	12.035	0.0520231	0.0499239
PROKKA_02739 hypothetical protein	141	11.0284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60993	0	0.929078	0	0	0	4.48936	0.0724418	0	0
PROKKA_02740 Peptidyl-prolyl cis-trans isomerase A precursor	522	72.073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.293	44.9883	10.9382	10.909	1.94355	3.08066	17.6048	10.8739	0	0
PROKKA_02741 putative sulfoacetate transporter SauU	1281	57.2779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.6269	58.739	6.72767	7.03774	2.91158	1.69234	14.7648	14.2087	0	0
PROKKA_02742 putative assembly protein	3366	71.073	0.0939055	0.116218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.356	96.8497	10.301	14.43	2.88557	4.05097	18.2015	17.3096	0	0
PROKKA_02743 putative peptidase	1131	61.3313	0.30581	0.486763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.7339	50.5355	9.21611	8.49933	1.7054	3.73053	20.5341	39.1206	0	0
PROKKA_02744 Fumarate reductase iron-sulfur subunit	972	60.7531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.0414	114.606	5.84915	7.38979	2.70438	5.44469	15.7165	6.59336	0	0
PROKKA_02745 hypothetical protein	435	60.1191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.7754	72.7607	3.21404	3.82127	1.78947	0.451396	17.6421	23.7668	0	0
PROKKA_02746 RNA-splicing ligase RtcB	1455	68.1755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.5831	50.6947	6.56092	5.0063	2.77625	1.8018	19.0636	12.9093	0	0
PROKKA_02747 PilZ domain protein	354	33.5729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.6127	9.7792	8.14216	2.12276	0	0	10.5147	9.26678	0	0
PROKKA_02748 TPR repeat-containing protein YrrB	1698	74.4495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8288	110.685	8.85659	10.1861	3.16021	2.96335	21.2687	44.8679	0	0
PROKKA_02749 Soluble pyridine nucleotide transhydrogenase	1419	62.0812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.0961	33.0974	9.53822	12.3935	2.79905	5.4773	17.3412	12.6105	0	0
PROKKA_02750 putative domain HDIG	870	71.0044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.3347	74.1694	8.67222	7.86833	4.55139	2.73964	14.8597	21.25	0	0
PROKKA_02751 hypothetical protein	360	64.4195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.3857	53.9063	10.4143	6.56115	1.1	0.0979949	16.1381	11.4979	0	0
PROKKA_02752 hypothetical protein	444	58.5669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.4354	72.2716	6.06803	6.08051	1.87755	1.92514	22.0816	46.0499	0	0
PROKKA_02753 sn-glycerol-3-phosphate dehydrogenase subunit C	942	63.0475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.2033	52.0505	9.92929	14.9092	1.49621	0.854511	14.1742	67.8314	0	0
PROKKA_02754 hypothetical protein	321	60.263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.848	61.5574	4.85965	2.77819	1.20468	0.163743	14.5497	8.83839	0	0
PROKKA_02755 hypothetical protein	513	71.1517	0	0	0	0	0	0	0	0	0	0	0	0	0.823691	0.466065	0	0	44.1818	74.4082	8.79339	11.7251	5.23691	1.5488	18.9008	11.12	0	0
PROKKA_02756 putative NADH:ubiquinone oxidoreductase, subunit RnfG	681	71.8916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.9981	90.7818	9.03578	5.59967	3.19021	1.96621	17.354	38.8118	0	0
PROKKA_02757 D-malate dehydrogenase [decarboxylating]	1083	60.9447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.2755	43.4961	9.9582	15.7659	2.71704	4.09918	18.2551	23.9174	0	0
PROKKA_02758 Putative DNA ligase-like protein/MT0965	1671	70.0469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.3333	80.5955	10.8363	25.2155	2.71335	1.47781	17.7581	18.6541	0	0
PROKKA_02759 hypothetical protein	234	29.0603	0	0	0	0	0	0	0	0	0	0	0	0	0.761905	0.140562	0	0	26	5.37392	4.66667	0.177137	2.84524	0.106139	6.7619	0.437608	0	0
PROKKA_02760 hypothetical protein	231	34.2083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.4321	7.91111	5.74074	0.13642	3.76543	0.127778	10.8889	0.79568	0	0
PROKKA_02761 hypothetical protein	552	63.2479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4851	64.6153	9.54478	3.03369	5.86318	3.49921	16.801	8.91321	0	0
PROKKA_02762 hypothetical protein	372	48.5084	0	0	0	0	0	0	0	0	0	0	0	0	0.941441	0.055379	0	0	34.7162	39.5212	5.29279	1.91945	3.92342	1.78682	11.1982	2.96026	0	0
